1,0.00000000000000000000000000000000e+00
2,0.00000000000000000000000000000000e+00
3,1.09923999999978150299284607172012e-01
4,1.10565999999999942104977890267037e-01
5,1.10617000000001297621565754525363e-01
6,1.10737999999997782651917077600956e-01
7,1.10829999999999984083842718973756e-01
8,1.10909999999996955466485815122724e-01
9,1.10965999999999453962118423078209e-01
10,1.10969000000004314188117859885097e-01
11,1.11033000000006154550646897405386e-01
12,1.11040000000002692104317247867584e-01
13,1.11111999999998545263224514201283e-01
14,1.11115999999995551661413628607988e-01
15,1.11139000000001431089913239702582e-01
16,1.11157999999988987838150933384895e-01
17,1.11159000000000673935574013739824e-01
18,1.11173000000007959897629916667938e-01
19,1.11226999999999520696292165666819e-01
20,1.11238999999999865764266360201873e-01
21,1.11243000000001757143763825297356e-01
22,1.11256000000000909722075448371470e-01
23,1.11293000000003416971594560891390e-01
24,1.11316999999999666215444449335337e-01
25,1.11322999999856619979254901409149e-01
26,1.11329999999995266080077271908522e-01
27,1.11330999999999846750142751261592e-01
28,1.11332000000004427420208230614662e-01
29,1.11345999999912237399257719516754e-01
30,1.11348000000006663867679890245199e-01
31,1.11349999999994508925738045945764e-01
32,1.11372000000000026531665753282141e-01
33,1.11381000000001506577973486855626e-01
34,1.11385999999981777364155277609825e-01
35,1.11426999999999054580257507041097e-01
36,1.11431000000038693542592227458954e-01
37,1.11437000000023544998839497566223e-01
38,1.11456999999973049852997064590454e-01
39,1.11457999999998946805135346949100e-01
40,1.11490000000003419700078666210175e-01
41,1.11494000000000426098267780616879e-01
42,1.11500999999996963651938131079078e-01
43,1.11505999999998550720192724838853e-01
44,1.11533000000001436546881450340152e-01
45,1.11536999999999997257305039966013e-01
46,1.11550000000008253664418589323759e-01
47,1.11552000000003204149834346026182e-01
48,1.11558999999999741703504696488380e-01
49,1.11559999999997216946212574839592e-01
50,1.11563999999930274498183280229568e-01
51,1.11566999999922700226306915283203e-01
52,1.11568999999999363126335083507001e-01
53,1.11572999999999922238202998414636e-01
54,1.11578000000008614733815193176270e-01
55,1.11579999999996459791873348876834e-01
56,1.11594999999965693859849125146866e-01
57,1.11597000000003276909410487860441e-01
58,1.11603000000002339220372959971428e-01
59,1.11603999999999814463080838322639e-01
60,1.11608000000003926288627553731203e-01
61,1.11608999999999625174496031831950e-01
62,1.11619000000018786522559821605682e-01
63,1.11631999999985964677762240171432e-01
64,1.11631999999985964677762240171432e-01
65,1.11642999999958192347548902034760e-01
66,1.11644999999953142832964658737183e-01
67,1.11645999999993250639818143099546e-01
68,1.11650000000054205884225666522980e-01
69,1.11650999999998390421751537360251e-01
70,1.11654000000044106855057179927826e-01
71,1.11659000000003061359166167676449e-01
72,1.11665999999956966348690912127495e-01
73,1.11666999999997074155544396489859e-01
74,1.11676000000000108514086605282500e-01
75,1.11687000000003422428562771528959e-01
76,1.11687000000074476702138781547546e-01
77,1.11698999999930492776911705732346e-01
78,1.11699000000044179614633321762085e-01
79,1.11700000000041654857341200113297e-01
80,1.11701000000039130100049078464508e-01
81,1.11706999999910294718574732542038e-01
82,1.11713000000001727585186017677188e-01
83,1.11714000000006308255251497030258e-01
84,1.11722000000000321051629725843668e-01
85,1.11722999999997796294337604194880e-01
86,1.11724999999992746779753360897303e-01
87,1.11725000000092222762759774923325e-01
88,1.11726999999973486410453915596008e-01
89,1.11728000000084648490883409976959e-01
90,1.11728999999996858605300076305866e-01
91,1.11729000000000411318978876806796e-01
92,1.11729999999994333848007954657078e-01
93,1.11733999999998445673554670065641e-01
94,1.11736999999976660546963103115559e-01
95,1.11748000000005731635610572993755e-01
96,1.11751999999995632606442086398602e-01
97,1.11755000000016480043996125459671e-01
98,1.11767999999983658199198544025421e-01
99,1.11768999999998897010300424881279e-01
100,1.11769999999978608684614300727844e-01
101,1.11771999999994875452102860435843e-01
102,1.11776999999996462520357454195619e-01
103,1.11791000000039275619201362133026e-01
104,1.11798000000135289155878126621246e-01
105,1.11802000000000845147951622493565e-01
106,1.11811000000002991328074131160975e-01
107,1.11813999999995417056197766214609e-01
108,1.11814999999978681444190442562103e-01
109,1.11816000000004578396328724920750e-01
110,1.11818999999968582415021955966949e-01
111,1.11818999999968582415021955966949e-01
112,1.11820999999999060037225717678666e-01
113,1.11821000000006165464583318680525e-01
114,1.11822000000003640707291197031736e-01
115,1.11824000000012802047422155737877e-01
116,1.11826000000064595951698720455170e-01
117,1.11829999999940810084808617830276e-01
118,1.11831000000165659002959728240967e-01
119,1.11841000000026724592316895723343e-01
120,1.11843000000000358795659849420190e-01
121,1.11844999999995309281075606122613e-01
122,1.11845999999786727130413055419922e-01
123,1.11850000000004001776687800884247e-01
124,1.11850000000004001776687800884247e-01
125,1.11853999999993902747519314289093e-01
126,1.11854999999991377990227192640305e-01
127,1.11855000000105064827948808670044e-01
128,1.11857999999983803718350827693939e-01
129,1.11860000000000070485839387401938e-01
130,1.11861999999995020971255144104362e-01
131,1.11870000000067193468566983938217e-01
132,1.11874999999940882844384759664536e-01
133,1.11874999999997726263245567679405e-01
134,1.11874999999999946709294817992486e-01
135,1.11879000000000061731952882837504e-01
136,1.11893999999999493866198463365436e-01
137,1.11896000000001549778971821069717e-01
138,1.11897999999996500264387577772141e-01
139,1.11898999999993975507095456123352e-01
140,1.11900999999988925992511212825775e-01
141,1.11901999999986401235219091176987e-01
142,1.11907999999971252691466361284256e-01
143,1.11911000000006310983735602349043e-01
144,1.11913999999956104147713631391525e-01
145,1.11913999999956104147713631391525e-01
146,1.11914999999953579390421509742737e-01
147,1.11915000000010422809282317757607e-01
148,1.11919999999997799022821709513664e-01
149,1.11921000000165804522112011909485e-01
150,1.11924999999985175236361101269722e-01
151,1.11927000000001442003849660977721e-01
152,1.11927000000001442003849660977721e-01
153,1.11930000000000973159330897033215e-01
154,1.11930000000029394868761301040649e-01
155,1.11933000000021820596884936094284e-01
156,1.11938000000009196810424327850342e-01
157,1.11942999999996573023963719606400e-01
158,1.11945999999999656893123756162822e-01
159,1.11946000000003209606802556663752e-01
160,1.11948999999995635334926191717386e-01
161,1.11957000000003858986019622534513e-01
162,1.11957000000074913259595632553101e-01
163,1.11958999999998809471435379236937e-01
164,1.11959999999999837427822058089077e-01
165,1.11961999999948602635413408279419e-01
166,1.11961999999991235199559014290571e-01
167,1.11961999999998340626916615292430e-01
168,1.11963000000002921296982094645500e-01
169,1.11964999999827341525815427303314e-01
170,1.11965000000000536317656951723620e-01
171,1.11966999999999927695171209052205e-01
172,1.11968000000047140929382294416428e-01
173,1.11971000000039566657505929470062e-01
174,1.11971999999923355062492191791534e-01
175,1.11973999999975148966768756508827e-01
176,1.11976000000026942871045321226120e-01
177,1.11979000000005157744453754276037e-01
178,1.11981000000000108229869510978460e-01
179,1.11983999999999639385350747033954e-01
180,1.11985000000000667341737425886095e-01
181,1.11986000000001695298124104738235e-01
182,1.11986999999999170540831983089447e-01
183,1.11989999999991596268955618143082e-01
184,1.11989999999998701696313219144940e-01
185,1.11990000000005807123670820146799e-01
186,1.11993999999867810402065515518188e-01
187,1.11994999999978972482495009899139e-01
188,1.11995000000000288764567812904716e-01
189,1.11995999999990658579918090254068e-01
190,1.11998000000085085048340260982513e-01
191,1.11998999999968873453326523303986e-01
192,1.12002999999958774424158036708832e-01
193,1.12004999999953724909573793411255e-01
194,1.12005000000067411747295409440994e-01
195,1.12005999999951200152281671762466e-01
196,1.12008000000059837475419044494629e-01
197,1.12009000000000469299266114830971e-01
198,1.12009999999997944541973993182182e-01
199,1.12010000000054787960834801197052e-01
200,1.12011000000000082721385297190864e-01
201,1.12014000000002056367520708590746e-01
202,1.12014000000044688931666314601898e-01
203,1.12018999999918378307484090328217e-01
204,1.12020000000029540387913584709167e-01
205,1.12022000000024490873329341411591e-01
206,1.12023999999998125076672295108438e-01
207,1.12024000000019441358745098114014e-01
208,1.12026000000014391844160854816437e-01
209,1.12031999999999243300408124923706e-01
210,1.12032999999996718543116003274918e-01
211,1.12034000000001299213181482627988e-01
212,1.12038000000040938175516203045845e-01
213,1.12039999999979045242071151733398e-01
214,1.12039999999993256096786353737116e-01
215,1.12042000000000196990868062130176e-01
216,1.12047000000004004505171906203032e-01
217,1.12050999999993905476003419607878e-01
218,1.12051000000064959749579429626465e-01
219,1.12051999999948748154565691947937e-01
220,1.12054000000000542058842256665230e-01
221,1.12055999999938649125397205352783e-01
222,1.12055999999938649125397205352783e-01
223,1.12057999999997548457031371071935e-01
224,1.12058000000047286448534578084946e-01
225,1.12058999999817388015799224376678e-01
226,1.12059000000044761691242456436157e-01
227,1.12062999999977819243213161826134e-01
228,1.12065000000029613147489726543427e-01
229,1.12067000000024563632905483245850e-01
230,1.12068000000000722593540558591485e-01
231,1.12070000000016989361029118299484e-01
232,1.12071999999997728991729672998190e-01
233,1.12073000000002309661795152351260e-01
234,1.12074999999997260147210909053683e-01
235,1.12079000000001371972757624462247e-01
236,1.12079999999878054950386285781860e-01
237,1.12079999999998847215465502813458e-01
238,1.12082000000100379111245274543762e-01
239,1.12082999999984167516231536865234e-01
240,1.12084000000095329596661031246185e-01
241,1.12086000000005014953785575926304e-01
242,1.12090999999963969457894563674927e-01
243,1.12091000000006602022040169686079e-01
244,1.12091999999999636372649547411129e-01
245,1.12093000000000220239826376200654e-01
246,1.12093000000001552507455926388502e-01
247,1.12093999999999027750163804739714e-01
248,1.12095999999951345671433955430984e-01
249,1.12097000000005664333002641797066e-01
250,1.12097999999946296156849712133408e-01
251,1.12099999999998090061126276850700e-01
252,1.12101999999936197127681225538254e-01
253,1.12108000000034735421650111675262e-01
254,1.12109999999994158770277863368392e-01
255,1.12110000000029685907065868377686e-01
256,1.12112000000010425537766423076391e-01
257,1.12112000000024636392481625080109e-01
258,1.12115000000130748958326876163483e-01
259,1.12119000000006963091436773538589e-01
260,1.12121000000000137220013129990548e-01
261,1.12121000000001913576852530241013e-01
262,1.12125000000105501385405659675598e-01
263,1.12126999999986765033099800348282e-01
264,1.12129999999979190761223435401917e-01
265,1.12132999999971616489347070455551e-01
266,1.12133999999969091732054948806763e-01
267,1.12134999999966566974762827157974e-01
268,1.12134999999994988684193231165409e-01
269,1.12137000000075204297900199890137e-01
270,1.12138999999999100509739946573973e-01
271,1.12139999999953943188302218914032e-01
272,1.12141000000065105268731713294983e-01
273,1.12141999999948893673717975616455e-01
274,1.12144000000000687577994540333748e-01
275,1.12144999999941319401841610670090e-01
276,1.12151000000039857695810496807098e-01
277,1.12153000000034808181226253509521e-01
278,1.12153000000034808181226253509521e-01
279,1.12153000000034808181226253509521e-01
280,1.12156999999999840156306163407862e-01
281,1.12157000000003392869984963908792e-01
282,1.12157000000024709152057766914368e-01
283,1.12158999999991237928043119609356e-01
284,1.12158999999998343355400720611215e-01
285,1.12160999999900923285167664289474e-01
286,1.12161000000000399268174078315496e-01
287,1.12161000000000399268174078315496e-01
288,1.12161000000014610122889280319214e-01
289,1.12161999999983663656166754662991e-01
290,1.12166999999999461579136550426483e-01
291,1.12167999999996936821844428777695e-01
292,1.12169999999991887307260185480118e-01
293,1.12169999999991887307260185480118e-01
294,1.12169999999998992734617786481977e-01
295,1.12170000000006098161975387483835e-01
296,1.12174000000010209987522102892399e-01
297,1.12174999999979263520799577236176e-01
298,1.12178999999969164491631090641022e-01
299,1.12179999999995061443769372999668e-01
300,1.12180999999964114977046847343445e-01
301,1.12182999999959065462462604045868e-01
302,1.12183000000072752300184220075607e-01
303,1.12183999999956540705170482397079e-01
304,1.12184000000013384124031290411949e-01
305,1.12186000000001229182089446112514e-01
306,1.12190999999995710822986438870430e-01
307,1.12191999999936342646833509206772e-01
308,1.12191999999993186065694317221642e-01
309,1.12192000000050029484555125236511e-01
310,1.12193999999931293132249265909195e-01
311,1.12194000000044979969970881938934e-01
312,1.12194000000044979969970881938934e-01
313,1.12194999999928768374957144260406e-01
314,1.12194999999999822648533154278994e-01
315,1.12195999999999962426500133005902e-01
316,1.12200000000029831426218152046204e-01
317,1.12201000000027306668926030397415e-01
318,1.12203000000022257154341787099838e-01
319,1.12204000000019732397049665451050e-01
320,1.12205000000017207639757543802261e-01
321,1.12207000000001499984136899001896e-01
322,1.12208000000002527940523577854037e-01
323,1.12211000000002059096004813909531e-01
324,1.12215999999989435309544205665588e-01
325,1.12217999999984385794959962368011e-01
326,1.12218999999981861037667840719223e-01
327,1.12222000000002708475221879780293e-01
328,1.12222999999971762008499354124069e-01
329,1.12223999999997658960637636482716e-01
330,1.12225999999992609446053393185139e-01
331,1.12226999999999854651377972913906e-01
332,1.12229000000070300302468240261078e-01
333,1.12230999999951563950162380933762e-01
334,1.12232999999832827597856521606445e-01
335,1.12233000000060201273299753665924e-01
336,1.12235999999995783582562580704689e-01
337,1.12237999999997839495335938408971e-01
338,1.12238999999998867451722617261112e-01
339,1.12240999999997370650817174464464e-01
340,1.12240999999999979674925043582334e-01
341,1.12243000000034953700378537178040e-01
342,1.12246999999996432961779646575451e-01
343,1.12249999999999516830939683131874e-01
344,1.12250000000017280399333685636520e-01
345,1.12251000000000544787326361984015e-01
346,1.12252000000012230884749442338943e-01
347,1.12256000000002131855580955743790e-01
348,1.12257999999997082340996712446213e-01
349,1.12257999999997082340996712446213e-01
350,1.12259999999878345988690853118896e-01
351,1.12259999999992032826412469148636e-01
352,1.12259999999999138253770070150495e-01
353,1.12260000000006243681127671152353e-01
354,1.12261999999986983311828225851059e-01
355,1.12262999999984458554536104202271e-01
356,1.12264999999979409039951860904694e-01
357,1.12264999999979409039951860904694e-01
358,1.12267999999971834768075495958328e-01
359,1.12268999999969310010783374309540e-01
360,1.12269999999995206962921656668186e-01
361,1.12270000000000091944230007356964e-01
362,1.12270000000000091944230007356964e-01
363,1.12270999999999787632987136021256e-01
364,1.12271999999990157448337413370609e-01
365,1.12272999999959210981614887714386e-01
366,1.12273000000000067188921093475074e-01
367,1.12274000000070373062044382095337e-01
368,1.12275000000003899458533851429820e-01
369,1.12276000000065323547460138797760e-01
370,1.12276999999949111952446401119232e-01
371,1.12277000000005955371307209134102e-01
372,1.12277999999832900357432663440704e-01
373,1.12277999999999877900336286984384e-01
374,1.12278000000060274032875895500183e-01
375,1.12280000000012591954146046191454e-01
376,1.12280999999939012923277914524078e-01
377,1.12282000000000437012204201892018e-01
378,1.12282999999999688611751480493695e-01
379,1.12285999999997443410393316298723e-01
380,1.12286000000040075974538922309875e-01
381,1.12286000000040075974538922309875e-01
382,1.12287999999999499323166674003005e-01
383,1.12289999999916290107648819684982e-01
384,1.12289999999994449808582430705428e-01
385,1.12290000000000667057520331582054e-01
386,1.12290000000029976945370435714722e-01
387,1.12291000000027452188078314065933e-01
388,1.12293999999906191078480333089828e-01
389,1.12294999999903666321188211441040e-01
390,1.12295000000003142304194625467062e-01
391,1.12295999999901141563896089792252e-01
392,1.12301999999999679857864975929260e-01
393,1.12301999999999679857864975929260e-01
394,1.12301999999999679857864975929260e-01
395,1.12301999999999679857864975929260e-01
396,1.12302999999997155100572854280472e-01
397,1.12303999999994630343280732631683e-01
398,1.12305000000105792423710227012634e-01
399,1.12309999999979481799528002738953e-01
400,1.12309999999979481799528002738953e-01
401,1.12311000000000049681148084346205e-01
402,1.12312000000002853994374163448811e-01
403,1.12313999999969382770359516143799e-01
404,1.12313999999969382770359516143799e-01
405,1.12314000000083069608081132173538e-01
406,1.12314999999966858013067394495010e-01
407,1.12318999999999391548044513911009e-01
408,1.12319000000070445821620523929596e-01
409,1.12319999999982655936037190258503e-01
410,1.12322999999946659954730421304703e-01
411,1.12322999999996397946233628317714e-01
412,1.12323999999944135197438299655914e-01
413,1.12325999999939085682854056358337e-01
414,1.12328999999988354829838499426842e-01
415,1.12329000000002565684553701430559e-01
416,1.12329000000002565684553701430559e-01
417,1.12330000000000040927261579781771e-01
418,1.12332999999978255800670012831688e-01
419,1.12332999999978255800670012831688e-01
420,1.12334000000004152752808295190334e-01
421,1.12335000000001627995516173541546e-01
422,1.12335999999999103238224051892757e-01
423,1.12338000000022475433070212602615e-01
424,1.12340000000017425918485969305038e-01
425,1.12341000000014901161193847656250e-01
426,1.12341000000014901161193847656250e-01
427,1.12342000000012376403901726007462e-01
428,1.12343000000009851646609604358673e-01
429,1.12345999999888590537011623382568e-01
430,1.12345999999998724661054438911378e-01
431,1.12347999999997227860148996114731e-01
432,1.12347999999997227860148996114731e-01
433,1.12348999999994703102856874465942e-01
434,1.12351999999987128830980509519577e-01
435,1.12351999999987128830980509519577e-01
436,1.12354999999979554559104144573212e-01
437,1.12354999999979554559104144573212e-01
438,1.12355000000007976268534548580647e-01
439,1.12357999999971980287227779626846e-01
440,1.12358999999969455529935657978058e-01
441,1.12358999999997877239366061985493e-01
442,1.12359000000026298948796465992928e-01
443,1.12361000000078092853073030710220e-01
444,1.12362999999959356500767171382904e-01
445,1.12363000000073043338488787412643e-01
446,1.12364999999996939550328534096479e-01
447,1.12364999999996939550328534096479e-01
448,1.12365000000000492264007334597409e-01
449,1.12365000000067993823904544115067e-01
450,1.12366000000008625647751614451408e-01
451,1.12369000000001051375875249505043e-01
452,1.12370000000055370037443935871124e-01
453,1.12371000000052845280151814222336e-01
454,1.12372999999990952346706762909889e-01
455,1.12376999999980853317538276314735e-01
456,1.12376999999980853317538276314735e-01
457,1.12376999999995064172253478318453e-01
458,1.12377000000037696736399084329605e-01
459,1.12380000000001700755092315375805e-01
460,1.12382000000000203954186872579157e-01
461,1.12384999999903811840340495109558e-01
462,1.12385000000003287823346909135580e-01
463,1.12385000000017498678062111139297e-01
464,1.12386000000000763066054787486792e-01
465,1.12386000000014973920769989490509e-01
466,1.12386999999898762325756251811981e-01
467,1.12389000000000294221536023542285e-01
468,1.12389000000000294221536023542285e-01
469,1.12389999999891188053879886865616e-01
470,1.12389999999976453182171098887920e-01
471,1.12390000000004874891601502895355e-01
472,1.12390000000004874891601502895355e-01
473,1.12391000000002350134309381246567e-01
474,1.12391999999999825377017259597778e-01
475,1.12391999999999825377017259597778e-01
476,1.12392999999997300619725137948990e-01
477,1.12394000000222149537876248359680e-01
478,1.12394999999878564267419278621674e-01
479,1.12396000000000384488885174505413e-01
480,1.12396000000003937202563975006342e-01
481,1.12396999999987201590556651353836e-01
482,1.12397999999984676833264529705048e-01
483,1.12399999999979627318680286407471e-01
484,1.12401000000005524270818568766117e-01
485,1.12401999999974577804096043109894e-01
486,1.12403000000085739884525537490845e-01
487,1.12403999999997949998942203819752e-01
488,1.12404999999967003532219678163528e-01
489,1.12404999999967003532219678163528e-01
490,1.12404999999995425241650082170963e-01
491,1.12405999999992900484357960522175e-01
492,1.12405999999992900484357960522175e-01
493,1.12406000000000005911715561524034e-01
494,1.12406000000000005911715561524034e-01
495,1.12406999999961954017635434865952e-01
496,1.12407999999959429260343313217163e-01
497,1.12410000000068066583480685949326e-01
498,1.12411000000008698407327756285667e-01
499,1.12411999999991962795320432633162e-01
500,1.12412000000063017068896442651749e-01
501,1.12412999999946805473882704973221e-01
502,1.12414000000001124135451391339302e-01
503,1.12415999999939231202006340026855e-01
504,1.12417999999934181687422096729279e-01
505,1.12418999999988500348990783095360e-01
506,1.12419000000002711203705985099077e-01
507,1.12419000000045343767851591110229e-01
508,1.12420000000000186446413863450289e-01
509,1.12420000000042819010559469461441e-01
510,1.12420999999983450834406539797783e-01
511,1.12420999999983450834406539797783e-01
512,1.12420999999997661689121741801500e-01
513,1.12421000000040294253267347812653e-01
514,1.12421000000040294253267347812653e-01
515,1.12421999999924082658253610134125e-01
516,1.12422999999999717601895099505782e-01
