
1;2,99999999242572812363505363464355e-06
2;1,99999999495048541575670242309570e-06
3;1,99999999495048541575670242309570e-06
4;1,99999999495048541575670242309570e-06
5;1,99999999495048541575670242309570e-06
6;1,99999999495048541575670242309570e-06
7;1,99999999495048541575670242309570e-06
8;1,99999999495048541575670242309570e-06
9;1,99999999495048541575670242309570e-06
10;1,99999999495048541575670242309570e-06
11;2,99999999242572812363505363464355e-06
12;1,99999999495048541575670242309570e-06
13;2,99999999242572812363505363464355e-06
14;2,99999999242572812363505363464355e-06
15;1,99999999495048541575670242309570e-06
16;3,00000010611256584525108337402344e-06
17;2,99999999242572812363505363464355e-06
18;2,99999999242572812363505363464355e-06
19;2,99999999242572812363505363464355e-06
20;2,99999999242572812363505363464355e-06
21;2,99999999242572812363505363464355e-06
22;3,99999998990097083151340484619141e-06
23;3,99999998990097083151340484619141e-06
24;3,99999998990097083151340484619141e-06
25;3,99999998990097083151340484619141e-06
26;3,99999998990097083151340484619141e-06
27;3,99999998990097083151340484619141e-06
28;3,99999998990097083151340484619141e-06
29;3,99999998990097083151340484619141e-06
30;3,99999998990097083151340484619141e-06
31;3,99999998990097083151340484619141e-06
32;4,00000010358780855312943458557129e-06
33;3,99999998990097083151340484619141e-06
34;3,99999998990097083151340484619141e-06
35;4,99999998737621353939175605773926e-06
36;3,99999998990097083151340484619141e-06
37;4,99999998737621353939175605773926e-06
38;4,99999998737621353939175605773926e-06
39;4,99999998737621353939175605773926e-06
40;3,99999998990097083151340484619141e-06
41;4,99999998737621353939175605773926e-06
42;5,00000010106305126100778579711914e-06
43;4,99999998737621353939175605773926e-06
44;4,99999998737621353939175605773926e-06
45;4,99999998737621353939175605773926e-06
46;5,99999998485145624727010726928711e-06
47;5,99999998485145624727010726928711e-06
48;5,99999998485145624727010726928711e-06
49;6,00000009853829396888613700866699e-06
50;5,99999998485145624727010726928711e-06
51;5,99999998485145624727010726928711e-06
52;4,99999998737621353939175605773926e-06
53;6,00000009853829396888613700866699e-06
54;5,99999998485145624727010726928711e-06
55;6,99999998232669895514845848083496e-06
56;6,99999998232669895514845848083496e-06
57;6,00000009853829396888613700866699e-06
58;5,99999998485145624727010726928711e-06
59;5,99999998485145624727010726928711e-06
60;6,99999998232669895514845848083496e-06
61;6,99999998232669895514845848083496e-06
62;7,00000009601353667676448822021484e-06
63;6,99999998232669895514845848083496e-06
64;6,99999998232669895514845848083496e-06
65;6,99999998232669895514845848083496e-06
66;6,99999998232669895514845848083496e-06
67;7,99999997980194166302680969238281e-06
68;7,00000009601353667676448822021484e-06
69;7,99999997980194166302680969238281e-06
70;6,99999998232669895514845848083496e-06
71;7,99999997980194166302680969238281e-06
72;7,99999997980194166302680969238281e-06
73;6,99999998232669895514845848083496e-06
74;7,99999997980194166302680969238281e-06
75;8,00000009348877938464283943176270e-06
76;7,99999997980194166302680969238281e-06
77;7,99999997980194166302680969238281e-06
78;8,99999997727718437090516090393066e-06
79;7,99999997980194166302680969238281e-06
80;8,99999997727718437090516090393066e-06
81;7,99999997980194166302680969238281e-06
82;7,99999997980194166302680969238281e-06
83;8,00000009348877938464283943176270e-06
84;9,00000009096402209252119064331055e-06
85;9,00000009096402209252119064331055e-06
86;8,99999997727718437090516090393066e-06
87;8,99999997727718437090516090393066e-06
88;8,99999997727718437090516090393066e-06
89;8,99999997727718437090516090393066e-06
90;9,99999997475242707878351211547852e-06
91;8,99999997727718437090516090393066e-06
92;9,99999997475242707878351211547852e-06
93;9,99999997475242707878351211547852e-06
94;9,99999997475242707878351211547852e-06
95;9,99999997475242707878351211547852e-06
96;9,99999997475242707878351211547852e-06
97;9,99999997475242707878351211547852e-06
98;1,09999999722276697866618633270264e-05
99;1,09999999722276697866618633270264e-05
100;9,99999997475242707878351211547852e-06
101;9,99999997475242707878351211547852e-06
102;1,09999999722276697866618633270264e-05
103;1,09999999722276697866618633270264e-05
104;1,09999999722276697866618633270264e-05
105;1,09999999722276697866618633270264e-05
106;1,09999999722276697866618633270264e-05
107;1,09999999722276697866618633270264e-05
108;1,09999999722276697866618633270264e-05
109;1,09999999722276697866618633270264e-05
110;1,09999999722276697866618633270264e-05
111;1,19999999697029124945402145385742e-05
112;1,19999999697029124945402145385742e-05
113;1,09999999722276697866618633270264e-05
114;1,19999999697029124945402145385742e-05
115;1,19999999697029124945402145385742e-05
116;1,09999999722276697866618633270264e-05
117;1,19999999697029124945402145385742e-05
118;1,30000000808649929240345954895020e-05
119;1,20000000833897502161562442779541e-05
120;1,30000000808649929240345954895020e-05
121;1,19999999697029124945402145385742e-05
122;1,29999999671781552024185657501221e-05
123;1,19999999697029124945402145385742e-05
124;1,19999999697029124945402145385742e-05
125;1,29999999671781552024185657501221e-05
126;1,39999999646533979102969169616699e-05
127;1,29999999671781552024185657501221e-05
128;1,29999999671781552024185657501221e-05
129;1,29999999671781552024185657501221e-05
130;1,30000000808649929240345954895020e-05
131;1,30000000808649929240345954895020e-05
132;1,39999999646533979102969169616699e-05
133;1,39999999646533979102969169616699e-05
134;1,39999999646533979102969169616699e-05
135;1,39999999646533979102969169616699e-05
136;1,29999999671781552024185657501221e-05
137;1,40000000783402356319129467010498e-05
138;1,40000000783402356319129467010498e-05
139;1,49999999621286406181752681732178e-05
140;1,39999999646533979102969169616699e-05
141;1,49999999621286406181752681732178e-05
142;1,50000000758154783397912979125977e-05
143;1,40000000783402356319129467010498e-05
144;1,39999999646533979102969169616699e-05
145;1,49999999621286406181752681732178e-05
146;1,49999999621286406181752681732178e-05
147;1,50000000758154783397912979125977e-05
148;1,49999999621286406181752681732178e-05
149;1,49999999621286406181752681732178e-05
150;1,59999999596038833260536193847656e-05
151;1,60000000732907210476696491241455e-05
152;1,59999999596038833260536193847656e-05
153;1,49999999621286406181752681732178e-05
154;1,59999999596038833260536193847656e-05
155;1,60000000732907210476696491241455e-05
156;1,59999999596038833260536193847656e-05
157;1,69999999570791260339319705963135e-05
158;1,59999999596038833260536193847656e-05
159;1,60000000732907210476696491241455e-05
160;1,59999999596038833260536193847656e-05
161;1,59999999596038833260536193847656e-05
162;1,69999999570791260339319705963135e-05
163;1,70000000707659637555480003356934e-05
164;1,69999999570791260339319705963135e-05
165;1,59999999596038833260536193847656e-05
166;1,70000000707659637555480003356934e-05
167;1,70000000707659637555480003356934e-05
168;1,69999999570791260339319705963135e-05
169;1,70000000707659637555480003356934e-05
170;1,70000000707659637555480003356934e-05
171;1,69999999570791260339319705963135e-05
172;1,70000000707659637555480003356934e-05
173;1,79999999545543687418103218078613e-05
174;1,79999999545543687418103218078613e-05
175;1,80000000682412064634263515472412e-05
176;1,79999999545543687418103218078613e-05
177;1,79999999545543687418103218078613e-05
178;1,80000000682412064634263515472412e-05
179;1,79999999545543687418103218078613e-05
180;1,80000000682412064634263515472412e-05
181;1,79999999545543687418103218078613e-05
182;1,89999999520296114496886730194092e-05
183;1,90000000657164491713047027587891e-05
184;1,89999999520296114496886730194092e-05
185;1,90000000657164491713047027587891e-05
186;1,89999999520296114496886730194092e-05
187;1,89999999520296114496886730194092e-05
188;1,90000000657164491713047027587891e-05
189;1,99999999495048541575670242309570e-05
190;1,90000000657164491713047027587891e-05
191;1,89999999520296114496886730194092e-05
192;2,00000000631916918791830539703369e-05
193;1,99999999495048541575670242309570e-05
194;1,89999999520296114496886730194092e-05
195;1,99999999495048541575670242309570e-05
196;1,99999999495048541575670242309570e-05
197;1,99999999495048541575670242309570e-05
198;2,00000000631916918791830539703369e-05
199;1,99999999495048541575670242309570e-05
200;2,00000000631916918791830539703369e-05
201;2,09999999469800968654453754425049e-05
202;2,00000000631916918791830539703369e-05
203;2,09999999469800968654453754425049e-05
204;2,00000000631916918791830539703369e-05
205;1,99999999495048541575670242309570e-05
206;2,00000000631916918791830539703369e-05
207;2,09999999469800968654453754425049e-05
208;2,00000000631916918791830539703369e-05
209;2,09999999469800968654453754425049e-05
210;2,10000000606669345870614051818848e-05
211;2,09999999469800968654453754425049e-05
212;2,09999999469800968654453754425049e-05
213;2,20000000581421772949397563934326e-05
214;2,09999999469800968654453754425049e-05
215;2,30000000556174200028181076049805e-05
216;2,19999999444553395733237266540527e-05
217;2,20000000581421772949397563934326e-05
218;2,19999999444553395733237266540527e-05
219;2,19999999444553395733237266540527e-05
220;2,20000000581421772949397563934326e-05
221;2,19999999444553395733237266540527e-05
222;2,20000000581421772949397563934326e-05
223;2,19999999444553395733237266540527e-05
224;2,30000000556174200028181076049805e-05
