1,2.00000022232416085898876190185547e-06
2,9.99999883788404986262321472167969e-07
3,9.99999883788404986262321472167969e-07
4,1.00000033853575587272644042968750e-06
5,1.00000033853575587272644042968750e-06
6,9.99999883788404986262321472167969e-07
7,9.99999883788404986262321472167969e-07
8,9.99999883788404986262321472167969e-07
9,1.00000033853575587272644042968750e-06
10,1.00000033853575587272644042968750e-06
11,1.00000033853575587272644042968750e-06
12,1.99999976757680997252464294433594e-06
13,9.99999883788404986262321472167969e-07
14,1.00000033853575587272644042968750e-06
15,9.99999883788404986262321472167969e-07
16,9.99999883788404986262321472167969e-07
17,9.99999883788404986262321472167969e-07
18,9.99999883788404986262321472167969e-07
19,9.99999883788404986262321472167969e-07
20,1.00000033853575587272644042968750e-06
21,1.00000033853575587272644042968750e-06
22,9.99999883788404986262321472167969e-07
23,9.99999883788404986262321472167969e-07
24,9.99999883788404986262321472167969e-07
25,1.00000033853575587272644042968750e-06
26,9.99999883788404986262321472167969e-07
27,9.99999883788404986262321472167969e-07
28,9.99999883788404986262321472167969e-07
29,9.99999883788404986262321472167969e-07
30,9.99999883788404986262321472167969e-07
31,9.99999883788404986262321472167969e-07
32,9.99999883788404986262321472167969e-07
33,9.99999883788404986262321472167969e-07
34,1.00000033853575587272644042968750e-06
35,2.00000022232416085898876190185547e-06
36,9.99999883788404986262321472167969e-07
37,9.99999883788404986262321472167969e-07
38,9.99999883788404986262321472167969e-07
39,9.99999883788404986262321472167969e-07
40,2.00000022232416085898876190185547e-06
41,1.00000033853575587272644042968750e-06
42,2.00000022232416085898876190185547e-06
43,1.00000033853575587272644042968750e-06
44,9.99999883788404986262321472167969e-07
45,9.99999883788404986262321472167969e-07
46,9.99999883788404986262321472167969e-07
47,9.99999883788404986262321472167969e-07
48,9.99999883788404986262321472167969e-07
49,1.99999976757680997252464294433594e-06
50,9.99999883788404986262321472167969e-07
51,9.99999883788404986262321472167969e-07
52,9.99999883788404986262321472167969e-07
53,9.99999883788404986262321472167969e-07
54,9.99999883788404986262321472167969e-07
55,3.00000010611256584525108337402344e-06
56,2.00000022232416085898876190185547e-06
57,1.99999976757680997252464294433594e-06
58,9.99999883788404986262321472167969e-07
59,9.99999883788404986262321472167969e-07
60,9.99999883788404986262321472167969e-07
61,9.99999883788404986262321472167969e-07
62,1.00000033853575587272644042968750e-06
63,9.99999883788404986262321472167969e-07
64,1.99999976757680997252464294433594e-06
65,9.99999883788404986262321472167969e-07
66,2.00000022232416085898876190185547e-06
67,9.99999883788404986262321472167969e-07
68,9.99999883788404986262321472167969e-07
69,2.99999965136521495878696441650391e-06
70,9.99999883788404986262321472167969e-07
71,3.00000010611256584525108337402344e-06
72,9.99999883788404986262321472167969e-07
73,9.99999883788404986262321472167969e-07
74,2.00000022232416085898876190185547e-06
75,1.99999976757680997252464294433594e-06
76,2.00000022232416085898876190185547e-06
77,2.00000022232416085898876190185547e-06
78,2.99999965136521495878696441650391e-06
79,2.00000022232416085898876190185547e-06
80,1.99999976757680997252464294433594e-06
81,2.00000022232416085898876190185547e-06
82,1.99999976757680997252464294433594e-06
83,2.00000022232416085898876190185547e-06
84,1.99999976757680997252464294433594e-06
85,2.00000022232416085898876190185547e-06
86,3.00000010611256584525108337402344e-06
87,3.00000010611256584525108337402344e-06
88,1.99999976757680997252464294433594e-06
89,3.00000010611256584525108337402344e-06
90,1.99999976757680997252464294433594e-06
